season,round,name,element_type,team,pred,pred_norm,yhat,value,total_points_nextgw,transfers_in_nextgw,starting,type,player_id,web_name,first_name,second_name,full_name,team_name,jersey_code,probability,captain
2019-20,35,Rui Pedro_dos Santos PatrÃÂ­cio_411,1,20,0.12966260592849965,0.16747498831499685,0,53,2.0,6782.0,0.0,transfer_dream,411,Patrício,Rui Pedro,dos Santos Patrício,Rui Pedro dos Santos Patrício,Wolverhampton Wanderers,wolverhamptonwanderers,12.97,0.0
2019-20,9,Conor_Coady_403,2,20,0.1157894253072248,0.17732457957570988,0,50,2.0,1767.0,0.0,model_budget,403,Coady,Conor,Coady,Conor Coady,Wolverhampton Wanderers,wolverhamptonwanderers,11.58,0.0
2019-20,10,Conor_Coady_403,2,20,0.11243452517176952,0.16701714533942005,0,50,2.0,5324.0,0.0,model_dream,403,Coady,Conor,Coady,Conor Coady,Wolverhampton Wanderers,wolverhamptonwanderers,11.24,0.0
2019-20,8,Conor_Coady_403,2,20,0.3322379342946338,0.4116052996363797,0,50,1.0,5075.0,0.0,transfer_budget,403,Coady,Conor,Coady,Conor Coady,Wolverhampton Wanderers,wolverhamptonwanderers,33.22,0.0
2019-20,13,Matt_Doherty_401,2,20,0.7035759296731386,0.9823967818074366,1,60,10.0,10795.0,1.0,model_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,70.36,0.0
2019-20,13,Matt_Doherty_401,2,20,0.7035759296731386,0.9823967818074366,1,60,10.0,10795.0,1.0,model_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,70.36,0.0
2019-20,17,Matt_Doherty_401,2,20,0.7106423473043093,0.9219657139029396,1,60,4.0,60396.0,1.0,model_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,71.06,0.0
2019-20,30,Matt_Doherty_401,2,20,0.7415309603171549,0.8589956699066115,1,63,6.0,152487.0,1.0,model_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,74.15,0.0
2019-20,30,Matt_Doherty_401,2,20,0.7415309603171549,0.8589956699066115,1,63,6.0,152487.0,1.0,model_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,74.15,0.0
2019-20,32,Matt_Doherty_401,2,20,0.8850923006328063,1.0,1,64,2.0,66075.0,1.0,model_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,88.51,0.0
2019-20,32,Matt_Doherty_401,2,20,0.8850923006328063,1.0,1,64,2.0,66075.0,1.0,model_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,88.51,0.0
2019-20,8,Matt_Doherty_401,2,20,0.3902143149980472,0.4834314913141154,0,60,4.0,32959.0,0.0,transfer_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,39.02,0.0
2019-20,28,Matt_Doherty_401,2,20,0.5205854909826833,0.6851720553125797,1,61,6.0,198185.0,1.0,transfer_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,52.06,0.0
2019-20,28,Matt_Doherty_401,2,20,0.5205854909826833,0.6851720553125797,1,61,6.0,198185.0,1.0,transfer_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,52.06,0.0
2019-20,30,Matt_Doherty_401,2,20,0.7415309603171549,0.8589956699066115,1,63,6.0,152487.0,1.0,transfer_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,74.15,0.0
2019-20,31,Matt_Doherty_401,2,20,0.3912271843047688,0.5215144334583584,0,63,6.0,74036.0,1.0,transfer_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,39.12,0.0
2019-20,31,Matt_Doherty_401,2,20,0.3912271843047688,0.5215144334583584,0,63,6.0,74036.0,1.0,transfer_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,39.12,0.0
2019-20,32,Matt_Doherty_401,2,20,0.8850923006328063,1.0,1,64,2.0,66075.0,1.0,transfer_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,88.51,0.0
2019-20,32,Matt_Doherty_401,2,20,0.8850923006328063,1.0,1,64,2.0,66075.0,1.0,transfer_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,88.51,0.0
2019-20,36,Matt_Doherty_401,2,20,0.4131080702683368,0.5587375118299439,0,65,12.0,64181.0,1.0,transfer_budget,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,41.31,0.0
2019-20,36,Matt_Doherty_401,2,20,0.4131080702683368,0.5587375118299439,0,65,12.0,64181.0,1.0,transfer_dream,401,Doherty,Matt,Doherty,Matt Doherty,Wolverhampton Wanderers,wolverhamptonwanderers,41.31,0.0
2019-20,14,JoÃÂ£o Filipe Iria_Santos Moutinho_415,3,20,0.4720527529716492,0.5287709236145021,-1,53,8.0,19655.0,1.0,model_budget,415,Moutinho,João Filipe Iria,Santos Moutinho,João Filipe Iria Santos Moutinho,Wolverhampton Wanderers,wolverhamptonwanderers,47.21,0.0
2019-20,32,JoÃÂ£o Filipe Iria_Santos Moutinho_415,3,20,0.4251759648323059,0.4678137600421906,-1,54,2.0,6385.0,1.0,model_budget,415,Moutinho,João Filipe Iria,Santos Moutinho,João Filipe Iria Santos Moutinho,Wolverhampton Wanderers,wolverhamptonwanderers,42.52,0.0
2019-20,9,JoÃÂ£o Filipe Iria_Santos Moutinho_415,3,20,0.3809162676334381,0.4208017587661743,-1,53,2.0,3243.0,0.0,transfer_budget,415,Moutinho,João Filipe Iria,Santos Moutinho,João Filipe Iria Santos Moutinho,Wolverhampton Wanderers,wolverhamptonwanderers,38.09,0.0
2019-20,18,Romain_SaÃÂ¯ss_407,2,20,0.19962416167801972,0.2877324789289786,0,44,1.0,3319.0,0.0,model_budget,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,19.96,0.0
2019-20,19,Romain_SaÃÂ¯ss_407,2,20,0.07104327432772131,0.10533191368261977,0,44,1.0,1934.0,0.0,model_dream,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,7.1,0.0
2019-20,22,Romain_SaÃÂ¯ss_407,2,20,0.07712322415510771,0.09129993910510743,0,44,1.0,2869.0,0.0,model_budget,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,7.71,0.0
2019-20,23,Romain_SaÃÂ¯ss_407,2,20,0.06684061915178598,0.08229718826284416,0,44,1.0,1142.0,0.0,model_dream,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,6.68,0.0
2019-20,24,Romain_SaÃÂ¯ss_407,2,20,0.30907806127395343,0.4158854119521242,0,44,6.0,1836.0,1.0,model_budget,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,30.91,0.0
2019-20,26,Romain_SaÃÂ¯ss_407,2,20,0.15036554913360625,0.1638618560848744,0,44,11.0,37497.0,0.0,model_dream,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,15.04,0.0
2019-20,31,Romain_SaÃÂ¯ss_407,2,20,0.17780094822719056,0.23701257096395464,0,46,6.0,37670.0,0.0,model_dream,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,17.78,0.0
2019-20,21,Romain_SaÃÂ¯ss_407,2,20,0.7228955868639937,0.8376408238762888,1,44,2.0,15643.0,0.0,transfer_budget,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,72.29,0.0
2019-20,27,Romain_SaÃÂ¯ss_407,2,20,0.2123117312620738,0.2459098469897817,0,44,1.0,96416.0,1.0,transfer_budget,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,21.23,0.0
2019-20,27,Romain_SaÃÂ¯ss_407,2,20,0.2123117312620738,0.2459098469897817,0,44,1.0,96416.0,1.0,transfer_dream,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,21.23,0.0
2019-20,28,Romain_SaÃÂ¯ss_407,2,20,0.3467978622215266,0.4564403122103845,0,45,8.0,71697.0,1.0,transfer_dream,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,34.68,0.0
2019-20,32,Romain_SaÃÂ¯ss_407,2,20,0.5206825289504341,0.5882804862025875,1,46,0.0,46918.0,1.0,transfer_budget,407,Saïss,Romain,Saïss,Romain Saïss,Wolverhampton Wanderers,wolverhamptonwanderers,52.07,0.0
2019-20,21,RÃÂºben GonÃÂ§alo_Silva Nascimento Vinagre_406,2,20,0.7420338663929802,0.8598169230578863,1,42,1.0,1991.0,1.0,model_budget,406,Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,Rúben Gonçalo Silva Nascimento Vinagre,Wolverhampton Wanderers,wolverhamptonwanderers,74.2,0.0
2019-20,21,RÃÂºben GonÃÂ§alo_Silva Nascimento Vinagre_406,2,20,0.7420338663929802,0.8598169230578863,1,42,1.0,1991.0,1.0,model_dream,406,Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,Rúben Gonçalo Silva Nascimento Vinagre,Wolverhampton Wanderers,wolverhamptonwanderers,74.2,0.0
2019-20,26,Willy_Boly_405,2,20,0.16902555978000555,0.18419672664997733,0,47,6.0,55120.0,0.0,model_budget,405,Boly,Willy,Boly,Willy Boly,Wolverhampton Wanderers,wolverhamptonwanderers,16.9,0.0
2019-20,27,Willy_Boly_405,2,20,0.21861017839327448,0.25320501697921066,0,47,0.0,28388.0,0.0,model_dream,405,Boly,Willy,Boly,Willy Boly,Wolverhampton Wanderers,wolverhamptonwanderers,21.86,0.0
2019-20,37,Willy_Boly_405,2,20,0.23387323536452545,0.25803853030645113,0,49,1.0,6103.0,0.0,model_budget,405,Boly,Willy,Boly,Willy Boly,Wolverhampton Wanderers,wolverhamptonwanderers,23.39,0.0
2019-20,26,Willy_Boly_405,2,20,0.16902555978000555,0.18419672664997733,0,47,6.0,55120.0,1.0,transfer_budget,405,Boly,Willy,Boly,Willy Boly,Wolverhampton Wanderers,wolverhamptonwanderers,16.9,0.0
2019-20,26,Willy_Boly_405,2,20,0.16902555978000555,0.18419672664997733,0,47,6.0,55120.0,1.0,transfer_dream,405,Boly,Willy,Boly,Willy Boly,Wolverhampton Wanderers,wolverhamptonwanderers,16.9,0.0
2019-20,34,Willy_Boly_405,2,20,0.2486427825720909,0.2729529423253613,0,48,6.0,12078.0,0.0,transfer_budget,405,Boly,Willy,Boly,Willy Boly,Wolverhampton Wanderers,wolverhamptonwanderers,24.86,0.0
2019-20,28,Diogo_Jota_410,4,20,0.6227323412895203,0.7348167300224304,0,62,2.0,333451.0,1.0,model_budget,410,Jota,Diogo,Jota,Diogo Jota,Wolverhampton Wanderers,wolverhamptonwanderers,62.27,0.0
2019-20,28,Diogo_Jota_410,4,20,0.6227323412895203,0.7348167300224304,0,62,2.0,333451.0,1.0,model_dream,410,Jota,Diogo,Jota,Diogo Jota,Wolverhampton Wanderers,wolverhamptonwanderers,62.27,0.0
2019-20,36,Diogo_Jota_410,4,20,0.5520921945571899,0.5897598266601562,-1,60,1.0,7296.0,1.0,model_budget,410,Jota,Diogo,Jota,Diogo Jota,Wolverhampton Wanderers,wolverhamptonwanderers,55.21,0.0
2019-20,15,Diogo_Jota_410,4,20,0.4526495039463043,0.5064898729324341,-1,61,13.0,3043.0,0.0,transfer_budget,410,Jota,Diogo,Jota,Diogo Jota,Wolverhampton Wanderers,wolverhamptonwanderers,45.26,0.0
2019-20,28,Diogo_Jota_410,4,20,0.6227323412895203,0.7348167300224304,0,62,2.0,333451.0,1.0,transfer_budget,410,Jota,Diogo,Jota,Diogo Jota,Wolverhampton Wanderers,wolverhamptonwanderers,62.27,0.0
2019-20,28,Diogo_Jota_410,4,20,0.6227323412895203,0.7348167300224304,0,62,2.0,333451.0,1.0,transfer_dream,410,Jota,Diogo,Jota,Diogo Jota,Wolverhampton Wanderers,wolverhamptonwanderers,62.27,0.0
2019-20,36,RÃÂºben Diogo_da Silva Neves_414,3,20,0.407368004322052,0.4351615309715271,-1,52,3.0,4022.0,1.0,model_budget,414,Neves,Rúben Diogo,da Silva Neves,Rúben Diogo da Silva Neves,Wolverhampton Wanderers,wolverhamptonwanderers,40.74,0.0
2019-20,5,RÃÂºben Diogo_da Silva Neves_414,3,20,0.38540518283844,0.4118010103702545,-1,55,1.0,18235.0,0.0,transfer_dream,414,Neves,Rúben Diogo,da Silva Neves,Rúben Diogo da Silva Neves,Wolverhampton Wanderers,wolverhamptonwanderers,38.54,0.0
2019-20,7,Patrick_Cutrone_487,4,20,0.21570397913455966,0.2406477779150009,-1,57,2.0,1070.0,0.0,transfer_dream,487,Cutrone,Patrick,Cutrone,Patrick Cutrone,Wolverhampton Wanderers,wolverhamptonwanderers,21.57,0.0
2019-20,8,Adama_TraorÃÂ©_417,3,20,0.4326198697090149,0.5348640084266663,-1,50,2.0,181393.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,43.26,0.0
2019-20,8,Adama_TraorÃÂ©_417,3,20,0.4326198697090149,0.5348640084266663,-1,50,2.0,181393.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,43.26,0.0
2019-20,17,Adama_TraorÃÂ©_417,3,20,0.5263074040412903,0.6133889555931091,-1,52,2.0,150649.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,52.63,0.0
2019-20,17,Adama_TraorÃÂ©_417,3,20,0.5263074040412903,0.6133889555931091,-1,52,2.0,150649.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,52.63,0.0
2019-20,19,Adama_TraorÃÂ©_417,3,20,0.5053089261054993,0.5684636831283569,-1,53,1.0,191442.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,50.53,0.0
2019-20,19,Adama_TraorÃÂ©_417,3,20,0.5053089261054993,0.5684636831283569,-1,53,1.0,191442.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,50.53,0.0
2019-20,20,Adama_TraorÃÂ©_417,3,20,0.4736340641975403,0.5465427637100221,-1,54,2.0,502389.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,47.36,0.0
2019-20,20,Adama_TraorÃÂ©_417,3,20,0.4736340641975403,0.5465427637100221,-1,54,2.0,502389.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,47.36,0.0
2019-20,21,Adama_TraorÃÂ©_417,3,20,0.5279046893119812,0.6733339428901672,-1,56,2.0,202086.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,52.79,0.0
2019-20,21,Adama_TraorÃÂ©_417,3,20,0.5279046893119812,0.6733339428901672,-1,56,2.0,202086.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,52.79,0.0
2019-20,24,Adama_TraorÃÂ©_417,3,20,0.5044620037078857,0.5845314264297485,-1,57,3.0,284618.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,50.45,0.0
2019-20,24,Adama_TraorÃÂ©_417,3,20,0.5044620037078857,0.5845314264297485,-1,57,3.0,284618.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,50.45,0.0
2019-20,26,Adama_TraorÃÂ©_417,3,20,0.6866674423217773,0.7786268591880798,1,58,1.0,197837.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,68.67,0.0
2019-20,26,Adama_TraorÃÂ©_417,3,20,0.6866674423217773,0.7786268591880798,1,58,1.0,197837.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,68.67,0.0
2019-20,29,Adama_TraorÃÂ©_417,3,20,0.4721001386642456,0.5602165460586548,-1,58,4.0,240780.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,47.21,0.0
2019-20,29,Adama_TraorÃÂ©_417,3,20,0.4721001386642456,0.5602165460586548,-1,58,4.0,240780.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,47.21,0.0
2019-20,30,Adama_TraorÃÂ©_417,3,20,0.5756081938743591,0.6926702260971069,-1,57,6.0,111695.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,57.56,0.0
2019-20,31,Adama_TraorÃÂ©_417,3,20,0.4334581196308136,0.4932253062725067,-1,57,1.0,125497.0,1.0,transfer_budget,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,43.35,0.0
2019-20,31,Adama_TraorÃÂ©_417,3,20,0.4334581196308136,0.4932253062725067,-1,57,1.0,125497.0,1.0,transfer_dream,417,Traoré,Adama,Traoré,Adama Traoré,Wolverhampton Wanderers,wolverhamptonwanderers,43.35,0.0
2019-20,12,Leander_Dendoncker_420,3,20,0.31284141540527344,0.3601999282836914,-1,44,2.0,36660.0,0.0,transfer_budget,420,Dendoncker,Leander,Dendoncker,Leander Dendoncker,Wolverhampton Wanderers,wolverhamptonwanderers,31.28,0.0
2019-20,37,Leander_Dendoncker_420,3,20,0.2511239051818848,0.27637678384780884,-1,44,1.0,16257.0,0.0,transfer_budget,420,Dendoncker,Leander,Dendoncker,Leander Dendoncker,Wolverhampton Wanderers,wolverhamptonwanderers,25.11,0.0
2019-20,2,Paul_Pogba_238,3,12,0.8182480931282043,0.8766428232192993,1,85,2.0,67423.0,1.0,model_dream,238,Pogba,Paul,Pogba,Paul Pogba,Manchester United,manchesterunited,81.82,0.0
2019-20,3,Mason_Greenwood_234,4,12,0.3156924843788147,0.3378150165081024,-1,45,1.0,118546.0,0.0,model_budget,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,31.57,0.0
2019-20,2,Mason_Greenwood_234,4,12,0.5412707924842834,0.5798988938331604,-1,45,1.0,97138.0,0.0,transfer_budget,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,54.13,0.0
2019-20,32,Mason_Greenwood_234,4,12,0.4898856580257416,0.5390127301216125,-1,43,13.0,230756.0,1.0,transfer_budget,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,48.99,0.0
2019-20,32,Mason_Greenwood_234,4,12,0.4898856580257416,0.5390127301216125,-1,43,13.0,230756.0,1.0,transfer_dream,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,48.99,0.0
2019-20,33,Mason_Greenwood_234,4,12,0.604778528213501,0.7385309934616089,0,44,7.0,485906.0,1.0,transfer_budget,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,60.48,0.0
2019-20,33,Mason_Greenwood_234,4,12,0.604778528213501,0.7385309934616089,0,44,7.0,485906.0,1.0,transfer_dream,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,60.48,0.0
2019-20,34,Mason_Greenwood_234,4,12,0.4450973272323608,0.4967613518238068,-1,46,2.0,433041.0,1.0,transfer_budget,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,44.51,0.0
2019-20,34,Mason_Greenwood_234,4,12,0.4450973272323608,0.4967613518238068,-1,46,2.0,433041.0,1.0,transfer_dream,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,44.51,0.0
2019-20,35,Mason_Greenwood_234,4,12,0.3592332005500793,0.42015957832336426,-1,48,2.0,106062.0,1.0,transfer_budget,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,35.92,0.0
2019-20,35,Mason_Greenwood_234,4,12,0.3592332005500793,0.42015957832336426,-1,48,2.0,106062.0,1.0,transfer_dream,234,Greenwood,Mason,Greenwood,Mason Greenwood,Manchester United,manchesterunited,35.92,0.0
2019-20,4,Marcus_Rashford_233,4,12,0.8143281936645508,0.933394491672516,1,86,9.0,27166.0,1.0,model_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,81.43,0.0
2019-20,13,Marcus_Rashford_233,4,12,0.8014347553253174,0.902553915977478,1,86,5.0,221964.0,1.0,model_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,80.14,0.0
2019-20,16,Marcus_Rashford_233,4,12,0.8152741789817809,0.8724051117897034,1,88,2.0,426190.0,1.0,model_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,81.53,0.0
2019-20,2,Marcus_Rashford_233,4,12,0.7334842681884766,0.7858297824859619,1,86,0.0,330657.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,73.35,0.0
2019-20,2,Marcus_Rashford_233,4,12,0.7334842681884766,0.7858297824859619,1,86,0.0,330657.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,73.35,0.0
2019-20,10,Marcus_Rashford_233,4,12,0.6269662380218506,0.7471415996551514,0,84,2.0,147092.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,62.7,0.0
2019-20,15,Marcus_Rashford_233,4,12,0.66820228099823,0.7476816177368164,1,87,9.0,166792.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,66.82,0.0
2019-20,15,Marcus_Rashford_233,4,12,0.66820228099823,0.7476816177368164,1,87,9.0,166792.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,66.82,0.0
2019-20,16,Marcus_Rashford_233,4,12,0.8152741789817809,0.8724051117897034,1,88,2.0,426190.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,81.53,0.0
2019-20,16,Marcus_Rashford_233,4,12,0.8152741789817809,0.8724051117897034,1,88,2.0,426190.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,81.53,0.0
2019-20,17,Marcus_Rashford_233,4,12,0.7244073152542114,0.8442659974098206,1,90,2.0,289271.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,72.44,0.0
2019-20,17,Marcus_Rashford_233,4,12,0.7244073152542114,0.8442659974098206,1,90,2.0,289271.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,72.44,0.0
2019-20,18,Marcus_Rashford_233,4,12,0.758439838886261,0.9405762553215028,1,91,6.0,66025.0,0.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,75.84,0.0
2019-20,19,Marcus_Rashford_233,4,12,0.6795132160186768,0.7644404172897339,1,91,9.0,78077.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,67.95,0.0
2019-20,19,Marcus_Rashford_233,4,12,0.6795132160186768,0.7644404172897339,1,91,9.0,78077.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,67.95,0.0
2019-20,21,Marcus_Rashford_233,4,12,0.7300591468811035,0.9311787486076356,1,91,12.0,213745.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,73.01,1.0
2019-20,21,Marcus_Rashford_233,4,12,0.7300591468811035,0.9311787486076356,1,91,12.0,213745.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,73.01,1.0
2019-20,31,Marcus_Rashford_233,4,12,0.6868047714233398,0.7815045714378357,1,89,2.0,279117.0,1.0,transfer_budget,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,68.68,0.0
2019-20,31,Marcus_Rashford_233,4,12,0.6868047714233398,0.7815045714378357,1,89,2.0,279117.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,68.68,0.0
2019-20,36,Marcus_Rashford_233,4,12,0.7948049902915955,0.8490322232246399,1,90,1.0,75979.0,1.0,transfer_dream,233,Rashford,Marcus,Rashford,Marcus Rashford,Manchester United,manchesterunited,79.48,0.0
2019-20,6,David_de Gea_235,1,12,0.9208133749519806,1.0,1,56,4.0,21069.0,1.0,model_budget,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,92.08,0.0
2019-20,6,David_de Gea_235,1,12,0.9208133749519806,1.0,1,56,4.0,21069.0,1.0,model_dream,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,92.08,0.0
2019-20,20,David_de Gea_235,1,12,0.6955540151588218,0.8721919611354332,1,55,1.0,4815.0,1.0,model_budget,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,69.56,0.0
2019-20,20,David_de Gea_235,1,12,0.6955540151588218,0.8721919611354332,1,55,1.0,4815.0,1.0,model_dream,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,69.56,0.0
2019-20,24,David_de Gea_235,1,12,0.4377133037970742,0.588972821028602,0,54,7.0,4655.0,0.0,model_budget,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,43.77,0.0
2019-20,25,David_de Gea_235,1,12,0.22559281219817925,0.2554944242003891,0,54,6.0,3210.0,0.0,model_budget,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,22.56,0.0
2019-20,36,David_de Gea_235,1,12,0.7283386644248873,0.9850936411529536,1,53,2.0,5312.0,1.0,model_budget,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,72.83,0.0
2019-20,36,David_de Gea_235,1,12,0.7283386644248873,0.9850936411529536,1,53,2.0,5312.0,1.0,model_dream,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,72.83,0.0
2019-20,2,David_de Gea_235,1,12,0.5512526254657264,0.614929828514042,1,56,1.0,118498.0,0.0,transfer_dream,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,55.13,0.0
2019-20,9,David_de Gea_235,1,12,0.22746358442108106,0.34834687510738904,0,55,2.0,15087.0,0.0,transfer_dream,235,de Gea,David,de Gea,David de Gea,Manchester United,manchesterunited,22.75,0.0
